DEPARTAMEN,PROVINCIA,DISTRITO,mean,min,max,std,amplitud_p90_p10,CLASE_P10_P90
LAMBAYEQUE,FERRENAFE,PUEBLO NUEVO,18.042491912841797,18.042491912841797,18.042491912841797,0.0,0.0,INTERMEDIO (p10–p90)
AMAZONAS,LUYA,OCUMAL,13.656997680664062,11.141377449035645,17.94495964050293,1.7758810807717988,3.2751756668090817,INTERMEDIO (p10–p90)
AMAZONAS,CHACHAPOYAS,SOLOCO,9.962872187296549,8.812179565429688,11.132172584533691,0.9472245673213571,1.8559944152832042,INTERMEDIO (p10–p90)
CAJAMARCA,SANTA CRUZ,SANTA CRUZ,13.208625793457031,12.625250816345215,13.99588394165039,0.5778321853466095,1.096506500244141,INTERMEDIO (p10–p90)
AMAZONAS,CHACHAPOYAS,MONTEVIDEO,9.64827823638916,8.003240585327148,10.760162353515625,1.0115660261924073,1.9689645767211914,INTERMEDIO (p10–p90)
CAJAMARCA,SANTA CRUZ,UTICYACU,12.703202247619629,12.703202247619629,12.703202247619629,0.0,0.0,INTERMEDIO (p10–p90)
CAJAMARCA,SANTA CRUZ,LA ESPERANZA,12.657685279846191,12.657685279846191,12.657685279846191,0.0,0.0,INTERMEDIO (p10–p90)
LAMBAYEQUE,FERRENAFE,FERRENAFE,17.924636840820312,17.924636840820312,17.924636840820312,0.0,0.0,INTERMEDIO (p10–p90)
CAJAMARCA,CELENDIN,MIGUEL IGLESIAS,8.941123962402344,6.114187717437744,14.5160493850708,2.561695240356284,5.827286624908447,INTERMEDIO (p10–p90)
CAJAMARCA,HUALGAYOC,BAMBAMARCA,8.833397456577845,6.214256286621094,10.199911117553711,1.0576256119894858,2.457003116607666,INTERMEDIO (p10–p90)
LAMBAYEQUE,FERRENAFE,MANUEL ANTONIO MESONES MURO,18.287878036499023,17.96649742126465,18.73457145690918,0.28161918114730294,0.7091901779174812,INTERMEDIO (p10–p90)
SAN MARTIN,SAN MARTIN,JUAN GUERRA,21.0826473236084,20.40643882751465,21.336776733398438,0.2747015858030265,0.4872383117675767,CÁLIDO (≥ p90)
AMAZONAS,CHACHAPOYAS,MARISCAL CASTILLA,10.44741439819336,9.490057945251465,11.404769897460938,0.9573559761048551,1.5317695617675788,INTERMEDIO (p10–p90)
SAN MARTIN,MARISCAL CACERES,PACHIZA,18.268826188712286,13.533512115478516,20.959951400756836,1.91866404684923,4.829545974731445,INTERMEDIO (p10–p90)
SAN MARTIN,EL DORADO,SAN JOSE DE SISA,20.121063232421875,18.082115173339844,21.172330856323242,1.0066298600607506,2.5380287170410156,CÁLIDO (≥ p90)
LAMBAYEQUE,LAMBAYEQUE,MOCHUMI,18.051435470581055,18.01753044128418,18.08534049987793,0.033905029296875,0.05424804687500284,INTERMEDIO (p10–p90)
AMAZONAS,LUYA,COCABAMBA,14.32947470925071,9.16751480102539,18.94304084777832,3.372798239842948,8.574470520019531,INTERMEDIO (p10–p90)
AMAZONAS,LUYA,SANTO TOMAS,8.287888526916504,8.287888526916504,8.287888526916504,0.0,0.0,INTERMEDIO (p10–p90)
CAJAMARCA,SANTA CRUZ,SEXI,12.937654767717634,10.488543510437012,14.980076789855957,1.5641516111740998,3.7107481002807603,INTERMEDIO (p10–p90)
CAJAMARCA,SANTA CRUZ,CHANCAYBANOS,13.23980712890625,12.13959789276123,14.085371971130371,0.7317702749456343,1.6349727630615227,INTERMEDIO (p10–p90)
CAJAMARCA,CHOTA,CONCHAN,10.356964111328125,8.59124755859375,11.487809181213379,0.9748819858428136,1.9911314010620114,INTERMEDIO (p10–p90)
LAMBAYEQUE,LAMBAYEQUE,ILLIMO,17.98174285888672,17.8800048828125,18.08348274230957,0.1017389297530049,0.16278228759765767,INTERMEDIO (p10–p90)
SAN MARTIN,LAMAS,ZAPATERO,19.657150268554688,18.319379806518555,21.024503707885742,0.9539861969409413,2.3957557678222656,CÁLIDO (≥ p90)
CAJAMARCA,CHOTA,CHALAMARCA,9.057448577880859,7.044742107391357,10.621065139770508,1.2343170249814461,2.6724997520446783,INTERMEDIO (p10–p90)
SAN MARTIN,SAN MARTIN,MORALES,21.595136642456055,21.595136642456055,21.595136642456055,0.0,0.0,CÁLIDO (≥ p90)
AMAZONAS,RODRIGUEZ DE MENDOZA,SANTA ROSA,,,,,,
LORETO,MAYNAS,BELEN,22.484516906738282,21.90212059020996,22.954069137573242,0.26644127727424444,0.6458381652832017,CÁLIDO (≥ p90)
TUMBES,TUMBES,SAN JUAN DE LA VIRGEN,21.378872680664063,21.133745193481445,21.561853408813477,0.157755780104279,0.3438568115234375,CÁLIDO (≥ p90)
TUMBES,TUMBES,CORRALES,22.21976089477539,21.868345260620117,22.438539505004883,0.21277868301062955,0.4121816635131843,CÁLIDO (≥ p90)
TUMBES,ZARUMILLA,PAPAYAL,21.937772478376115,21.537817001342773,22.292800903320312,0.2606100385992642,0.6516105651855462,CÁLIDO (≥ p90)
TUMBES,TUMBES,TUMBES,21.807418823242188,21.611770629882812,21.97828483581543,0.1311930438170205,0.2704124450683594,CÁLIDO (≥ p90)
TUMBES,ZARUMILLA,AGUAS VERDES,22.709638595581055,22.709638595581055,22.709638595581055,0.0,0.0,CÁLIDO (≥ p90)
LORETO,MAYNAS,INDIANA,22.698646129261363,22.517072677612305,22.89606285095215,0.07109049640121802,0.17679672241211009,CÁLIDO (≥ p90)
TUMBES,ZARUMILLA,ZARUMILLA,22.614833068847656,22.54375648498535,22.69011688232422,0.05695271408642679,0.12582435607910014,CÁLIDO (≥ p90)
LORETO,MAYNAS,PUNCHANA,22.665260170990567,22.17730712890625,22.781126022338867,0.09538289355352919,0.12553329467773366,CÁLIDO (≥ p90)
SAN MARTIN,RIOJA,SAN FERNANDO,19.175518035888672,19.080036163330078,19.315134048461914,0.10092474032829457,0.18807830810546733,INTERMEDIO (p10–p90)
AMAZONAS,UTCUBAMBA,CAJARURO,15.1955322265625,9.744518280029297,20.614147186279297,2.9304031815656613,7.861679363250733,INTERMEDIO (p10–p90)
TUMBES,CONTRALMIRANTE VILLAR,CANOAS DE PUNTA SAL,21.398048802425986,20.96944236755371,21.71601104736328,0.20146334446772918,0.5030689239501953,CÁLIDO (≥ p90)
LORETO,LORETO,NAUTA,22.622308929581447,22.44391441345215,22.771398544311523,0.0650683855265824,0.1619720458984375,CÁLIDO (≥ p90)
TUMBES,CONTRALMIRANTE VILLAR,CASITAS,20.716532389322918,18.179182052612305,21.801244735717773,0.9232809727245394,2.5103271484375007,CÁLIDO (≥ p90)
LORETO,MAYNAS,FERNANDO LORES,22.618079427083334,22.395790100097656,22.886985778808594,0.08982851335048142,0.2236623764038086,CÁLIDO (≥ p90)
LORETO,MARISCAL RAMON CASTILLA,SAN PABLO,22.887479629984664,22.71393394470215,23.012863159179688,0.06330065132849624,0.15980567932128764,CÁLIDO (≥ p90)
LORETO,MARISCAL RAMON CASTILLA,RAMON CASTILLA,22.92658142896476,22.814796447753906,23.050580978393555,0.048974109305323026,0.126617431640625,CÁLIDO (≥ p90)
LORETO,DATEM DEL MARANON,PASTAZA,22.8707935230152,22.58193016052246,23.63579750061035,0.14583745012503796,0.29929065704345703,CÁLIDO (≥ p90)
LORETO,MAYNAS,LAS AMAZONAS,22.762101274481566,22.564979553222656,22.948287963867188,0.07582570743844666,0.19924316406249787,CÁLIDO (≥ p90)
LORETO,MARISCAL RAMON CASTILLA,PEBAS,22.836467025715258,22.665327072143555,22.993375778198242,0.059886556023857423,0.14851150512695455,CÁLIDO (≥ p90)
LORETO,DATEM DEL MARANON,MORONA,22.95268309182961,20.953283309936523,23.3885498046875,0.33467514942790466,0.5702262878417947,CÁLIDO (≥ p90)
CAJAMARCA,SAN IGNACIO,CHIRINOS,17.39181137084961,13.773727416992188,20.098411560058594,2.0460564365480725,5.153663825988769,INTERMEDIO (p10–p90)
CAJAMARCA,SAN IGNACIO,TABACONAS,12.040938765914351,8.881274223327637,16.448488235473633,2.0328295779090806,4.854371643066406,INTERMEDIO (p10–p90)
CAJAMARCA,SAN IGNACIO,SAN IGNACIO,17.49866896409255,15.237141609191895,19.010473251342773,1.163292402886014,3.058041381835938,INTERMEDIO (p10–p90)
CAJAMARCA,SAN IGNACIO,NAMBALLE,13.772152709960938,9.775238037109375,18.062488555908203,2.74929647304357,7.300253105163575,INTERMEDIO (p10–p90)
CAJAMARCA,SAN IGNACIO,SAN JOSE DE LOURDES,16.285718834918477,13.133899688720703,18.972604751586914,1.4882228194457838,3.889431953430176,INTERMEDIO (p10–p90)
CAJAMARCA,SAN IGNACIO,HUARANGO,17.523189290364584,14.282252311706543,20.95524024963379,1.7602975536317753,5.123979663848878,INTERMEDIO (p10–p90)
AMAZONAS,BAGUA,IMAZA,19.342947591145833,14.06775188446045,21.740079879760742,1.710717700786759,4.260676765441893,INTERMEDIO (p10–p90)
AMAZONAS,CONDORCANQUI,EL CENEPA,19.83048817334254,15.608397483825684,21.956541061401367,1.3299442647000184,3.2722549438476562,CÁLIDO (≥ p90)
AMAZONAS,CONDORCANQUI,RIO SANTIAGO,21.649928635817307,16.293245315551758,22.986358642578125,1.4025328734580198,3.118161010742188,CÁLIDO (≥ p90)
PIURA,MORROPON,SAN JUAN DE BIGOTE,19.29299545288086,18.168428421020508,19.962427139282227,0.5909339693241373,1.399100494384765,INTERMEDIO (p10–p90)
PIURA,MORROPON,BUENOS AIRES,19.13705783420139,19.035552978515625,19.464033126831055,0.11904030726066886,0.13603477478027415,INTERMEDIO (p10–p90)
PIURA,HUANCABAMBA,CANCHAQUE,16.274831771850586,11.303780555725098,18.700904846191406,2.1610602399211616,3.9733116149902354,INTERMEDIO (p10–p90)
PIURA,MORROPON,LA MATANZA,19.047617885044644,18.60231590270996,19.25532341003418,0.13225722736252077,0.2909900665283196,INTERMEDIO (p10–p90)
PIURA,PIURA,CATACAOS,19.112865871853298,18.734453201293945,19.90968132019043,0.25025204194829964,0.5662462234497063,INTERMEDIO (p10–p90)
PIURA,PIURA,VEINTISEIS DE OCTUBRE,19.632198333740234,19.590747833251953,19.673648834228516,0.04145050048828125,0.06632080078124858,CÁLIDO (≥ p90)
PIURA,HUANCABAMBA,LALAQUIZ,15.975433349609375,13.040949821472168,17.817262649536133,1.6464182539743997,3.471298789978027,INTERMEDIO (p10–p90)
PIURA,MORROPON,SANTA CATALINA DE MOSSA,17.400035858154297,16.275310516357422,18.92229652404785,0.9791472079674114,2.0296693801879897,INTERMEDIO (p10–p90)
PIURA,MORROPON,YAMANGO,15.404285975864955,11.01375961303711,18.616655349731445,2.903176857926997,7.071214103698729,INTERMEDIO (p10–p90)
PIURA,MORROPON,MORROPON,18.944298880440847,18.261993408203125,19.30225944519043,0.3445611808455351,0.7934925079345696,INTERMEDIO (p10–p90)
PIURA,HUANCABAMBA,HUANCABAMBA,11.200783284505208,8.987994194030762,14.144171714782715,1.198269724244749,2.18428726196289,INTERMEDIO (p10–p90)
PIURA,MORROPON,CHALACO,13.586550903320312,11.191927909851074,16.225618362426758,1.7303706124270473,3.843560218811035,INTERMEDIO (p10–p90)
PIURA,PIURA,PIURA,19.807275390625,19.743188858032227,19.91893768310547,0.06279830585377814,0.13265571594238423,CÁLIDO (≥ p90)
PIURA,PIURA,CASTILLA,19.70504205877131,19.334611892700195,19.967029571533203,0.18696118995256303,0.4544767379760728,CÁLIDO (≥ p90)
PIURA,MORROPON,SANTO DOMINGO,14.715087890625,11.375518798828125,17.773836135864258,2.1241421951627952,4.635568618774412,INTERMEDIO (p10–p90)
PIURA,MORROPON,CHULUCANAS,19.15156611689815,17.66816520690918,19.64299774169922,0.37741632824089,0.7081371307373061,INTERMEDIO (p10–p90)
PIURA,SULLANA,MIGUEL CHECA,19.77442626953125,19.309995651245117,20.068086624145508,0.23338314257533466,0.582451629638669,CÁLIDO (≥ p90)
PIURA,PAITA,ARENAL,,,,,,
PIURA,PAITA,LA HUACA,19.63302031017485,18.91715431213379,20.060579299926758,0.3023442902586744,0.7779197692871094,CÁLIDO (≥ p90)
PIURA,SULLANA,BELLAVISTA,,,,,,
PIURA,PAITA,COLAN,19.53427505493164,19.441801071166992,19.60848045349121,0.07065169413793286,0.1488243103027358,CÁLIDO (≥ p90)
PIURA,HUANCABAMBA,EL CARMEN DE LA FRONTERA,10.811684744698661,8.46867847442627,15.38446044921875,1.900059137620989,4.739382743835449,INTERMEDIO (p10–p90)
PIURA,SULLANA,SALITRAL,,,,,,
PIURA,PAITA,VICHAYAL,19.708221435546875,19.53641700744629,19.981239318847656,0.1443001655044645,0.3179616928100586,CÁLIDO (≥ p90)
PIURA,AYABACA,FRIAS,14.849133659811582,10.07480525970459,18.653583526611328,2.8575725620509154,7.8231334686279315,INTERMEDIO (p10–p90)
PIURA,PAITA,AMOTAPE,19.710559844970703,19.658935546875,19.76218605041504,0.05162525177882815,0.08260040283202841,CÁLIDO (≥ p90)
PIURA,PAITA,TAMARINDO,19.843425750732422,19.821489334106445,19.865360260009766,0.021935462972391306,0.03509674072265767,CÁLIDO (≥ p90)
PIURA,AYABACA,PACAIPAMPA,13.781778971354166,9.541230201721191,17.176891326904297,2.2179355821675824,5.793127250671386,INTERMEDIO (p10–p90)
PIURA,SULLANA,IGNACIO ESCUDERO,19.851815359933035,19.712862014770508,20.024433135986328,0.09228567058883096,0.19653396606445384,CÁLIDO (≥ p90)
PIURA,AYABACA,SAPILLICA,16.319257948133682,11.758179664611816,17.85597801208496,1.7936489594272476,3.055975532531738,INTERMEDIO (p10–p90)
PIURA,AYABACA,LAGUNAS,14.336231776646205,10.636092185974121,16.349781036376953,1.8832306507704633,4.328631019592285,INTERMEDIO (p10–p90)
PIURA,PIURA,TAMBO GRANDE,19.80295166015625,18.88187599182129,20.128538131713867,0.23554302818613843,0.5189908981323264,CÁLIDO (≥ p90)
PIURA,SULLANA,SULLANA,19.923321892233457,19.48203468322754,20.168306350708008,0.1802671505448085,0.3888832092285135,CÁLIDO (≥ p90)
PIURA,SULLANA,QUERECOTILLO,19.837554931640625,19.37555694580078,20.262208938598633,0.309943808649899,0.7553499221801765,CÁLIDO (≥ p90)
PIURA,TALARA,LA BREA,19.60663546048678,18.67327117919922,20.165220260620117,0.3565528966824382,0.8091058731079102,CÁLIDO (≥ p90)
PIURA,PIURA,LAS LOMAS,19.69004259611431,18.482391357421875,20.256938934326172,0.4945489671596893,1.2428016662597656,CÁLIDO (≥ p90)
PIURA,AYABACA,MONTERO,17.249906539916992,15.890803337097168,18.67565155029297,1.148912665575527,2.451007747650145,INTERMEDIO (p10–p90)
PIURA,AYABACA,PAIMAS,18.791141510009766,17.769426345825195,19.842947006225586,0.6957231228089702,1.6756423950195334,INTERMEDIO (p10–p90)
PIURA,AYABACA,SICCHEZ,17.182153701782227,17.182153701782227,17.182153701782227,0.0,0.0,INTERMEDIO (p10–p90)
PIURA,AYABACA,JILILI,17.9665470123291,16.505578994750977,18.906572341918945,0.8892148217793442,1.7210454940795898,INTERMEDIO (p10–p90)
PIURA,AYABACA,AYABACA,14.964349240672831,9.395812034606934,18.44248390197754,2.1049872990615026,5.601301574707032,INTERMEDIO (p10–p90)
PIURA,TALARA,PARINAS,19.98348911830357,18.921205520629883,20.445415496826172,0.3742540978997932,0.8289375305175781,CÁLIDO (≥ p90)
PIURA,TALARA,LOBITOS,20.320266723632812,20.1162109375,20.527055740356445,0.1508760165142405,0.35611629486083984,CÁLIDO (≥ p90)
PIURA,AYABACA,SUYO,19.83872593470982,17.108556747436523,20.532285690307617,0.6798522256811128,1.4424602508544915,CÁLIDO (≥ p90)
PIURA,TALARA,EL ALTO,20.253117152622767,20.07746124267578,20.571853637695312,0.12660965475593045,0.28706779479980327,CÁLIDO (≥ p90)
PIURA,SULLANA,MARCAVELICA,19.73046875,18.053003311157227,20.911264419555664,0.5708476930413089,1.246366119384767,CÁLIDO (≥ p90)
PIURA,TALARA,LOS ORGANOS,20.810819353376115,20.50395965576172,21.040258407592773,0.18570130228826942,0.4434528350830078,CÁLIDO (≥ p90)
PIURA,TALARA,MANCORA,21.122318267822266,20.887357711791992,21.245708465576172,0.14090046939586393,0.2731208801269531,CÁLIDO (≥ p90)
PIURA,SULLANA,LANCONES,19.763627794053818,17.740530014038086,20.581378936767578,0.7435388542369467,1.9955898284912088,CÁLIDO (≥ p90)
LAMBAYEQUE,LAMBAYEQUE,OLMOS,18.694392903645834,17.884517669677734,19.315715789794922,0.22878633456501937,0.5905422210693381,INTERMEDIO (p10–p90)
PIURA,PAITA,PAITA,19.260141546075996,18.861413955688477,19.803373336791992,0.27106234471288027,0.7202169418334954,INTERMEDIO (p10–p90)
PIURA,SECHURA,SECHURA,19.098982141373007,17.86563491821289,20.145265579223633,0.4139980533385046,1.0450876235961921,INTERMEDIO (p10–p90)
HUANCAVELICA,HUAYTARA,PILPICHACA,0.827011421935199,-0.7171359062194824,4.022860050201416,1.1158774357745647,2.6731353521347043,FRÍO (≤ p10)
HUANCAVELICA,ANGARAES,SANTO TOMAS DE PATA,3.698063373565674,1.8136698007583618,6.7992401123046875,1.907418856871484,3.830493772029877,INTERMEDIO (p10–p90)
HUANCAVELICA,ANGARAES,SAN ANTONIO DE ANTAPARCO,5.814713001251221,5.814713001251221,5.814713001251221,0.0,0.0,INTERMEDIO (p10–p90)
HUANCAVELICA,ANGARAES,JULCAMARCA,7.220942497253418,6.9148173332214355,7.5270676612854,0.3061251640319824,0.4898002624511726,INTERMEDIO (p10–p90)
HUANCAVELICA,ANGARAES,LIRCAY,1.8275184631347656,-0.15184055268764496,5.164755344390869,1.408863602073124,3.3652449414134034,INTERMEDIO (p10–p90)
HUANCAVELICA,ANGARAES,CHINCHO,10.758082580566406,9.747668266296387,11.884207725524902,0.7078156053584829,1.522665023803711,INTERMEDIO (p10–p90)
AYACUCHO,LUCANAS,SAN PEDRO,10.31177490234375,4.644698619842529,14.180346488952637,2.895531952785287,8.167575931549074,INTERMEDIO (p10–p90)
AYACUCHO,PARINACOCHAS,UPAHUACHO,3.5381227381089153,2.0887041091918945,5.016124248504639,0.8868317490981237,2.4781970500946047,INTERMEDIO (p10–p90)
AYACUCHO,LUCANAS,SANTA LUCIA,10.04488002232143,5.503656387329102,13.2971830368042,2.444572647836212,6.240503215789794,INTERMEDIO (p10–p90)
AYACUCHO,LUCANAS,SAN CRISTOBAL,6.204165649414063,4.658614635467529,9.466439247131348,1.4978844531855176,3.6168831825256342,INTERMEDIO (p10–p90)
AYACUCHO,PARINACOCHAS,CORONEL CASTANEDA,1.784639513170397,-0.5497385859489441,5.359633922576904,1.3914901230969687,3.407021236419678,INTERMEDIO (p10–p90)
AYACUCHO,VICTOR FAJARDO,SARHUA,3.6391895839146207,2.1358938217163086,6.533666610717773,1.6366444152851938,3.9441253662109377,INTERMEDIO (p10–p90)
AYACUCHO,VILCAS HUAMAN,VILCAS HUAMAN,5.125825064522879,3.6167757511138916,8.170537948608398,1.6622687650441077,3.583534097671509,INTERMEDIO (p10–p90)
AYACUCHO,VICTOR FAJARDO,VILCANCHOS,3.158591715494792,0.8714706301689148,6.412257671356201,1.4420183972023906,2.9409747838973996,INTERMEDIO (p10–p90)
AYACUCHO,LUCANAS,SANCOS,9.563667884239784,5.76579475402832,14.187732696533203,2.4781355335483295,6.706574869155885,INTERMEDIO (p10–p90)
AYACUCHO,PAUCAR DEL SARA SARA,OYOLO,1.2604281616210937,-0.471261590719223,5.422943592071533,1.6856462631890181,4.174528759717943,INTERMEDIO (p10–p90)
AYACUCHO,LUCANAS,SAISA,8.901036071777344,5.320150375366211,13.188213348388672,2.2893607846348725,5.399988079071046,INTERMEDIO (p10–p90)
AYACUCHO,LUCANAS,CHAVINA,6.075036268967849,4.156517505645752,10.474387168884277,1.8692598479178326,4.019415950775146,INTERMEDIO (p10–p90)
AYACUCHO,LUCANAS,SAN JUAN,6.329493045806885,6.329493045806885,6.329493045806885,0.0,0.0,INTERMEDIO (p10–p90)
AYACUCHO,VICTOR FAJARDO,HUAMANQUIQUIA,5.99539852142334,5.893119812011719,6.097677707672119,0.10227894783047808,0.16364631652831996,INTERMEDIO (p10–p90)
AYACUCHO,VICTOR FAJARDO,ALCAMENCA,7.647270838419597,7.314544200897217,8.11341667175293,0.33950933335256345,0.6390979766845701,INTERMEDIO (p10–p90)
AYACUCHO,PAUCAR DEL SARA SARA,CORCULLA,8.35306167602539,3.9854326248168945,12.101841926574707,3.0125781784552728,6.4140621662139905,INTERMEDIO (p10–p90)
AYACUCHO,PAUCAR DEL SARA SARA,SARA SARA,5.997129440307617,5.3193769454956055,6.402658939361572,0.4823233559287446,0.8666255950927741,INTERMEDIO (p10–p90)
AYACUCHO,PAUCAR DEL SARA SARA,PAUSA,6.883057594299316,2.0991358757019043,11.298338890075684,3.259102039274325,7.8858213186264035,INTERMEDIO (p10–p90)
AYACUCHO,PAUCAR DEL SARA SARA,SAN JOSE DE USHUA,8.733719825744629,8.733719825744629,8.733719825744629,0.0,0.0,INTERMEDIO (p10–p90)
AYACUCHO,PAUCAR DEL SARA SARA,PARARCA,5.213925043741862,3.6814324855804443,6.281810283660889,1.111271486668618,2.0803022384643555,INTERMEDIO (p10–p90)
AYACUCHO,PARINACOCHAS,PULLO,8.995997410194546,5.175218105316162,13.294732093811035,2.1994732476737044,5.385484218597412,INTERMEDIO (p10–p90)
AYACUCHO,PARINACOCHAS,PUYUSCA,5.41992651897928,2.741257905960083,8.065760612487793,0.930588358346948,1.372481727600098,INTERMEDIO (p10–p90)
AYACUCHO,PAUCAR DEL SARA SARA,LAMPA,4.340909957885742,2.6681063175201416,6.025903224945068,1.1983095362212008,2.798562145233154,INTERMEDIO (p10–p90)
AYACUCHO,PAUCAR DEL SARA SARA,MARCABAMBA,2.8343636989593506,1.9621448516845703,3.7637557983398438,0.7988406333979926,1.6694839000701904,INTERMEDIO (p10–p90)
AYACUCHO,PAUCAR DEL SARA SARA,COLTA,3.8008897569444446,0.16167348623275757,10.415105819702148,3.594222315114754,8.914447104930877,INTERMEDIO (p10–p90)
AYACUCHO,PARINACOCHAS,CHUMPI,6.556468616832387,4.6942667961120605,10.34658432006836,1.7589763688448847,3.8708748817443848,INTERMEDIO (p10–p90)
AYACUCHO,PAUCAR DEL SARA SARA,SAN JAVIER DE ALPABAMBA,6.325671195983887,2.779494285583496,8.107810020446777,2.1013065618369464,3.982480525970459,INTERMEDIO (p10–p90)
AYACUCHO,PARINACOCHAS,CORACORA,3.202839952834109,1.9118198156356812,7.393616199493408,1.3376827142645975,2.964942836761473,INTERMEDIO (p10–p90)
AYACUCHO,LUCANAS,LEONCIO PRADO,8.056849161783854,4.730881214141846,12.496841430664062,2.1574554614935346,5.950584411621094,INTERMEDIO (p10–p90)
AYACUCHO,LUCANAS,CHIPAO,3.064459800720215,2.186577558517456,6.522300720214844,1.06039442764643,2.2689798116683964,INTERMEDIO (p10–p90)
AYACUCHO,LUCANAS,LUCANAS,4.46372790214343,3.032496452331543,7.02668571472168,1.0049494519801314,2.4551308631896975,INTERMEDIO (p10–p90)
AYACUCHO,LUCANAS,CABANA,3.6561132158551897,3.0004618167877197,6.050068378448486,1.000658570212922,2.388698101043703,INTERMEDIO (p10–p90)
AYACUCHO,LUCANAS,OCANA,9.971147809709821,3.428455114364624,15.526627540588379,3.784667769376346,9.746628856658935,INTERMEDIO (p10–p90)
AYACUCHO,LUCANAS,OTOCA,8.505144119262695,4.227994441986084,13.080157279968262,2.6287542767710357,6.495951175689697,INTERMEDIO (p10–p90)
